Acido:; Incluye solo Stock;;;;;;;;;;;;;;;;;;;;;;;;;;
Fecha:; 26/2/2023;;;;;;;;;;;;;;;;;;;;;;;;;;
Region:; Cordoba;;;;;;;;;;;;;;;;;;;;;;;;;;
Region;Cadena;Local;Seccion;Familia;Item;Descripcion;Codigo Interno;% NS;% NS1;% NS2;Stock;Pend Entrega;Dias Stock;Dias Obj;Cob Obj Un;Vta Prom DiariaNeta;Pco Uni;Promo;UxB;Fecha Ult Vta;Dias Sin Vta con Stk;Forma Entrega;Vigencia;Rol Local;Costo;Carga Gondola;CD Abastece
Cordoba;Vea;113 - Río Cuarto.;Comestible;Café y Maltas;'7790170949072;CAFE MORE MOL COLOM AP MORENITA MOLIDO AROMA PROTEGIDO 500G 0.50KGM;11210105030;133;0;0;16;0;48;36;12;0,33;0;;12;22/2/2023;4;AL;V;SI;1653,65;0;9779
Cordoba;Vea;114 - Juan B. Justo.;Comestible;Café y Maltas;'7790170949072;CAFE MORE MOL COLOM AP MORENITA MOLIDO AROMA PROTEGIDO 500G 0.50KGM;11210105030;183;0;0;11;12;33;18;6;0,33;0;;12;19/2/2023;7;AL;V;SI;1653,65;0;9779
Cordoba;Vea;195 - Vea 29 - M.T. de Alvear ;Comestible;Café y Maltas;'7790170949072;CAFE MORE MOL COLOM AP MORENITA MOLIDO AROMA PROTEGIDO 500G 0.50KGM;11210105030;266;0;0;16;12;72;27;6;0,22;0;;12;24/2/2023;2;AL;V;SI;1653,65;0;9779
Cordoba;Vea;232 - Villa María II.;Comestible;Café y Maltas;'7790170949072;CAFE MORE MOL COLOM AP MORENITA MOLIDO AROMA PROTEGIDO 500G 0.50KGM;11210105030;233;0;0;14;0;63;27;6;0,22;0;;12;20/2/2023;6;AL;V;SI;1653,65;0;9779
Cordoba;Disco;233 - Carlos Paz.;Comestible;Café y Maltas;'7790170949072;CAFE MORE MOL COLOM AP MORENITA MOLIDO AROMA PROTEGIDO 500G 0.50KGM;11210105030;260;0;0;13;0;46;17;5;0,28;0;;12;24/2/2023;2;AL;V;SI;1653,65;0;9779
Cordoba;Disco;28 - Vélez Sarsfield.;Comestible;Café y Maltas;'7790170949072;CAFE MORE MOL COLOM AP MORENITA MOLIDO AROMA PROTEGIDO 500G 0.50KGM;11210105030;283;0;0;17;12;79;28;6;0,21;0;;12;24/2/2023;2;AL;V;SI;1653,65;0;9779
Cordoba;Disco;29 - Cerro las Rosas.;Comestible;Café y Maltas;'7790170949072;CAFE MORE MOL COLOM AP MORENITA MOLIDO AROMA PROTEGIDO 500G 0.50KGM;11210105030;400;0;0;12;0;50;12;3;0,24;0;;12;23/2/2023;3;AL;V;SI;1653,65;0;9779
Cordoba;Disco;33 - Alta Córdoba.;Comestible;Café y Maltas;'7790170949072;CAFE MORE MOL COLOM AP MORENITA MOLIDO AROMA PROTEGIDO 500G 0.50KGM;11210105030;283;0;0;17;0;54;19;6;0,31;0;;12;25/2/2023;1;AL;V;SI;1653,65;0;9779
Cordoba;Disco;436 - Cerro II.;Comestible;Café y Maltas;'7790170949072;CAFE MORE MOL COLOM AP MORENITA MOLIDO AROMA PROTEGIDO 500G 0.50KGM;11210105030;110;0;0;11;0;57;52;10;0,19;0;;12;25/2/2023;1;AL;V;SI;1653,65;0;9779
Cordoba;Disco;439 - Colón.;Comestible;Café y Maltas;'7790170949072;CAFE MORE MOL COLOM AP MORENITA MOLIDO AROMA PROTEGIDO 500G 0.50KGM;11210105030;90;0;0;9;0;62;69;10;0,14;0;;12;25/2/2023;1;AL;V;SI;1653,65;0;9779
Cordoba;Disco;448 - Carcano.;Comestible;Café y Maltas;'7790170949072;CAFE MORE MOL COLOM AP MORENITA MOLIDO AROMA PROTEGIDO 500G 0.50KGM;11210105030;166;0;0;5;0;89;53;3;0,06;0;;12;22/2/2023;4;AL;V;SI;1653,65;0;9779
Cordoba;Disco;449 - Acceso.;Comestible;Café y Maltas;'7790170949072;CAFE MORE MOL COLOM AP MORENITA MOLIDO AROMA PROTEGIDO 500G 0.50KGM;11210105030;100;0;0;6;0;15;15;6;0,39;0;;12;25/2/2023;1;AL;V;SI;1653,65;0;9779
Cordoba;Disco;450 - Cosquín.;Comestible;Café y Maltas;'7790170949072;CAFE MORE MOL COLOM AP MORENITA MOLIDO AROMA PROTEGIDO 500G 0.50KGM;11210105030;166;0;0;10;0;178;107;6;0,06;2322,79;;12;26/2/2023;0;AL;V;SI;1653,65;0;9779
Cordoba;Jumbo;451 - Nuevo Centro.;Comestible;Café y Maltas;'7790170949072;CAFE MORE MOL COLOM AP MORENITA MOLIDO AROMA PROTEGIDO 500G 0.50KGM;11210105030;170;0;0;29;0;29;18;17;0,98;0;;12;25/2/2023;1;AL;V;SI;1653,65;0;9779
Cordoba;Disco;452 - La Falda.;Comestible;Café y Maltas;'7790170949072;CAFE MORE MOL COLOM AP MORENITA MOLIDO AROMA PROTEGIDO 500G 0.50KGM;11210105030;250;0;0;15;0;9999;10;6;0;0;;12;21/2/2023;5;AL;V;SI;1653,65;0;9779
Cordoba;Disco;456 - Jesús María.;Comestible;Café y Maltas;'7790170949072;CAFE MORE MOL COLOM AP MORENITA MOLIDO AROMA PROTEGIDO 500G 0.50KGM;11210105030;200;0;0;12;0;9999;10;6;0;0;;12;24/1/2023;33;AL;V;SI;1653,65;0;9779
Cordoba;Disco;460 - Ricchieri.;Comestible;Café y Maltas;'7790170949072;CAFE MORE MOL COLOM AP MORENITA MOLIDO AROMA PROTEGIDO 500G 0.50KGM;11210105030;260;0;0;13;0;60;23;5;0,21;0;;12;21/2/2023;5;AL;V;SI;1653,65;0;9779
Cordoba;Vea;466 - Armada Argentina.;Comestible;Café y Maltas;'7790170949072;CAFE MORE MOL COLOM AP MORENITA MOLIDO AROMA PROTEGIDO 500G 0.50KGM;11210105030;250;0;0;15;0;9999;10;6;0;0;;12;24/1/2023;33;AL;V;SI;1653,65;0;9779
Cordoba;Disco;468 - Recta Martinolli.;Comestible;Café y Maltas;'7790170949072;CAFE MORE MOL COLOM AP MORENITA MOLIDO AROMA PROTEGIDO 500G 0.50KGM;11210105030;300;0;0;18;0;125;41;6;0,14;0;;12;18/2/2023;8;AL;V;SI;1653,65;0;9779
Cordoba;Vea;478 - Bellville.;Comestible;Café y Maltas;'7790170949072;CAFE MORE MOL COLOM AP MORENITA MOLIDO AROMA PROTEGIDO 500G 0.50KGM;11210105030;233;0;0;14;0;126;54;6;0,11;0;;12;19/2/2023;7;AL;V;SI;1653,65;0;9779
Cordoba;Vea;479 - Rio Cuarto.;Comestible;Café y Maltas;'7790170949072;CAFE MORE MOL COLOM AP MORENITA MOLIDO AROMA PROTEGIDO 500G 0.50KGM;11210105030;350;0;0;14;0;31;10;4;0,44;1725,17;;12;26/2/2023;0;AL;V;SI;1653,65;0;9779
Cordoba;Disco;583 - SM 583 - Villa Allende.;Comestible;Café y Maltas;'7790170949072;CAFE MORE MOL COLOM AP MORENITA MOLIDO AROMA PROTEGIDO 500G 0.50KGM;11210105030;83;0;0;5;0;17;20;6;0,29;2322,79;;12;26/2/2023;0;AL;V;SI;1653,65;0;9779
Cordoba;Disco;60 - Córdoba Shopping.;Comestible;Café y Maltas;'7790170949072;CAFE MORE MOL COLOM AP MORENITA MOLIDO AROMA PROTEGIDO 500G 0.50KGM;11210105030;216;0;0;13;0;19;8;6;0,67;1625,95;;12;26/2/2023;0;AL;V;SI;1653,65;0;9779
Cordoba;Disco;709 - Recta Martinolli ll;Comestible;Café y Maltas;'7790170949072;CAFE MORE MOL COLOM AP MORENITA MOLIDO AROMA PROTEGIDO 500G 0.50KGM;11210105030;183;0;0;11;0;33;18;6;0,33;2322,79;;12;26/2/2023;0;AL;V;SI;1653,65;0;9779
Cordoba;Disco;725 - Alta Gracia.;Comestible;Café y Maltas;'7790170949072;CAFE MORE MOL COLOM AP MORENITA MOLIDO AROMA PROTEGIDO 500G 0.50KGM;11210105030;116;0;0;7;0;15;13;6;0,44;0;;12;18/2/2023;8;AL;V;SI;1653,65;0;9779
Cordoba;Disco;779 - Centro Distribución Córd;Comestible;Café y Maltas;'7790170949072;CAFE MORE MOL COLOM AP MORENITA MOLIDO AROMA PROTEGIDO 500G 0.50KGM;11210105030;3600;0;0;108;288;9999;50;3;0;0;;12;26/2/2023;0;  ;V;SI;1653,65;0;0
Cordoba;Vea;113 - Río Cuarto.;Comestible;Café y Maltas;'7790170903678;CAFE MORENITA CAPSULAS BRASIL LG MORENITA BRASIL LG 10/5.2G 0.05KGM;11211208006;75;0;0;9;0;27;36;12;0,33;0;;12;24/2/2023;2;XD;V;SI;731,61;0;9779
Cordoba;Vea;114 - Juan B. Justo.;Comestible;Café y Maltas;'7790170903678;CAFE MORENITA CAPSULAS BRASIL LG MORENITA BRASIL LG 10/5.2G 0.05KGM;11211208006;180;0;0;18;0;9999;15;10;0;0;;12;6/1/2023;51;XD;V;SI;731,61;0;9779
Cordoba;Vea;195 - Vea 29 - M.T. de Alvear ;Comestible;Café y Maltas;'7790170903678;CAFE MORENITA CAPSULAS BRASIL LG MORENITA BRASIL LG 10/5.2G 0.05KGM;11211208006;200;0;0;20;0;9999;15;10;0;0;;12;10/2/2023;16;XD;V;SI;731,61;0;9779
Cordoba;Vea;232 - Villa María II.;Comestible;Café y Maltas;'7790170903678;CAFE MORENITA CAPSULAS BRASIL LG MORENITA BRASIL LG 10/5.2G 0.05KGM;11211208006;240;0;0;24;0;9999;15;10;0;0;;12;20/11/2022;54;XD;V;SI;731,61;0;9779
Cordoba;Disco;233 - Carlos Paz.;Comestible;Café y Maltas;'7790170903678;CAFE MORENITA CAPSULAS BRASIL LG MORENITA BRASIL LG 10/5.2G 0.05KGM;11211208006;300;0;0;15;0;9999;12;5;0;1089,6;;12;26/2/2023;0;XD;V;SI;731,61;0;9779
Cordoba;Disco;28 - Vélez Sarsfield.;Comestible;Café y Maltas;'7790170903678;CAFE MORENITA CAPSULAS BRASIL LG MORENITA BRASIL LG 10/5.2G 0.05KGM;11211208006;150;0;0;15;0;63;42;10;0,24;0;;12;21/2/2023;5;XD;V;SI;731,61;0;9779
Cordoba;Disco;29 - Cerro las Rosas.;Comestible;Café y Maltas;'7790170903678;CAFE MORENITA CAPSULAS BRASIL LG MORENITA BRASIL LG 10/5.2G 0.05KGM;11211208006;600;0;0;12;0;9999;12;2;0;0;;12;18/11/2022;52;XD;V;SI;731,61;0;9779
Cordoba;Disco;33 - Alta Córdoba.;Comestible;Café y Maltas;'7790170903678;CAFE MORENITA CAPSULAS BRASIL LG MORENITA BRASIL LG 10/5.2G 0.05KGM;11211208006;183;0;0;11;0;229;125;6;0,05;0;;12;21/2/2023;5;XD;V;SI;731,61;0;9779
Cordoba;Disco;435 - Los 33.;Comestible;Café y Maltas;'7790170903678;CAFE MORENITA CAPSULAS BRASIL LG MORENITA BRASIL LG 10/5.2G 0.05KGM;11211208006;300;0;0;12;0;500;166;4;0,02;0;;12;24/2/2023;2;XD;V;SI;731,61;0;9779
Cordoba;Disco;436 - Cerro II.;Comestible;Café y Maltas;'7790170903678;CAFE MORENITA CAPSULAS BRASIL LG MORENITA BRASIL LG 10/5.2G 0.05KGM;11211208006;130;0;0;13;0;60;46;10;0,21;0;;12;19/2/2023;7;XD;V;SI;731,61;0;9779
Cordoba;Vea;437 - Ruta 20.;Comestible;Café y Maltas;'7790170903678;CAFE MORENITA CAPSULAS BRASIL LG MORENITA BRASIL LG 10/5.2G 0.05KGM;11211208006;466;0;0;28;0;9999;12;6;0;0;;12;16/1/2023;41;XD;V;SI;731,61;0;9779
Cordoba;Disco;439 - Colón.;Comestible;Café y Maltas;'7790170903678;CAFE MORENITA CAPSULAS BRASIL LG MORENITA BRASIL LG 10/5.2G 0.05KGM;11211208006;200;0;0;12;0;9999;12;6;0;0;;12;14/12/2022;74;XD;V;SI;731,61;0;9779
Cordoba;Disco;441 - Estrada.;Comestible;Café y Maltas;'7790170903678;CAFE MORENITA CAPSULAS BRASIL LG MORENITA BRASIL LG 10/5.2G 0.05KGM;11211208006;200;0;0;12;0;56;28;6;0,21;0;;12;20/2/2023;6;XD;V;SI;731,61;0;9779
Cordoba;Disco;444 - Vélez I.;Comestible;Café y Maltas;'7790170903678;CAFE MORENITA CAPSULAS BRASIL LG MORENITA BRASIL LG 10/5.2G 0.05KGM;11211208006;366;0;0;22;0;458;125;6;0,05;0;;12;28/1/2023;29;XD;V;SI;731,61;0;9779
Cordoba;Disco;448 - Carcano.;Comestible;Café y Maltas;'7790170903678;CAFE MORENITA CAPSULAS BRASIL LG MORENITA BRASIL LG 10/5.2G 0.05KGM;11211208006;100;0;0;3;0;9999;15;3;0;0;;12;15/1/2023;42;XD;V;SI;731,61;0;9779
Cordoba;Disco;449 - Acceso.;Comestible;Café y Maltas;'7790170903678;CAFE MORENITA CAPSULAS BRASIL LG MORENITA BRASIL LG 10/5.2G 0.05KGM;11211208006;216;0;0;13;0;9999;15;6;0;0;;12;3/2/2023;23;XD;V;SI;731,61;0;9779
Cordoba;Disco;450 - Cosquín.;Comestible;Café y Maltas;'7790170903678;CAFE MORENITA CAPSULAS BRASIL LG MORENITA BRASIL LG 10/5.2G 0.05KGM;11211208006;266;0;0;16;0;9999;12;6;0;0;;12;13/12/2022;75;XD;V;SI;731,61;0;9779
Cordoba;Jumbo;451 - Nuevo Centro.;Comestible;Café y Maltas;'7790170903678;CAFE MORENITA CAPSULAS BRASIL LG MORENITA BRASIL LG 10/5.2G 0.05KGM;11211208006;190;0;0;19;0;33;17;10;0,57;0;;12;13/2/2023;13;XD;V;SI;731,61;0;9779
Cordoba;Disco;452 - La Falda.;Comestible;Café y Maltas;'7790170903678;CAFE MORENITA CAPSULAS BRASIL LG MORENITA BRASIL LG 10/5.2G 0.05KGM;11211208006;100;0;0;6;0;35;35;6;0,17;0;;12;22/2/2023;4;XD;V;SI;731,61;0;9779
Cordoba;Disco;456 - Jesús María.;Comestible;Café y Maltas;'7790170903678;CAFE MORENITA CAPSULAS BRASIL LG MORENITA BRASIL LG 10/5.2G 0.05KGM;11211208006;216;0;0;13;0;183;84;6;0,07;1089,6;;12;26/2/2023;0;XD;V;SI;731,61;0;9779
Cordoba;Disco;460 - Ricchieri.;Comestible;Café y Maltas;'7790170903678;CAFE MORENITA CAPSULAS BRASIL LG MORENITA BRASIL LG 10/5.2G 0.05KGM;11211208006;0;0;0;0;24;0;12;5;0,43;0;;12;14/2/2023;0;XD;V;SI;731,61;0;9779
Cordoba;Vea;466 - Armada Argentina.;Comestible;Café y Maltas;'7790170903678;CAFE MORENITA CAPSULAS BRASIL LG MORENITA BRASIL LG 10/5.2G 0.05KGM;11211208006;200;0;0;10;0;9999;15;5;0;809,26;;12;26/2/2023;0;XD;V;SI;731,61;0;9779
Cordoba;Disco;468 - Recta Martinolli.;Comestible;Café y Maltas;'7790170903678;CAFE MORENITA CAPSULAS BRASIL LG MORENITA BRASIL LG 10/5.2G 0.05KGM;11211208006;220;0;0;22;0;231;105;10;0,1;0;;12;18/2/2023;8;XD;V;SI;731,61;0;9779
Cordoba;Vea;478 - Bellville.;Comestible;Café y Maltas;'7790170903678;CAFE MORENITA CAPSULAS BRASIL LG MORENITA BRASIL LG 10/5.2G 0.05KGM;11211208006;366;0;0;22;0;9999;12;6;0;809,26;;12;26/2/2023;0;XD;V;SI;731,61;0;9779
Cordoba;Vea;479 - Rio Cuarto.;Comestible;Café y Maltas;'7790170903678;CAFE MORENITA CAPSULAS BRASIL LG MORENITA BRASIL LG 10/5.2G 0.05KGM;11211208006;366;0;0;11;0;65;17;3;0,17;0;;12;17/2/2023;9;XD;V;SI;731,61;0;9779
Cordoba;Disco;583 - SM 583 - Villa Allende.;Comestible;Café y Maltas;'7790170903678;CAFE MORENITA CAPSULAS BRASIL LG MORENITA BRASIL LG 10/5.2G 0.05KGM;11211208006;200;0;0;20;0;833;416;10;0,02;0;;12;31/1/2023;26;XD;V;SI;731,61;0;9779
Cordoba;Disco;60 - Córdoba Shopping.;Comestible;Café y Maltas;'7790170903678;CAFE MORENITA CAPSULAS BRASIL LG MORENITA BRASIL LG 10/5.2G 0.05KGM;11211208006;130;0;0;13;0;60;46;10;0,21;1089,6;;12;26/2/2023;0;XD;V;SI;731,61;0;9779
Cordoba;Disco;709 - Recta Martinolli ll;Comestible;Café y Maltas;'7790170903678;CAFE MORENITA CAPSULAS BRASIL LG MORENITA BRASIL LG 10/5.2G 0.05KGM;11211208006;150;0;0;15;0;104;69;10;0,14;0;;12;23/2/2023;3;XD;V;SI;731,61;0;9779
Cordoba;Disco;725 - Alta Gracia.;Comestible;Café y Maltas;'7790170903678;CAFE MORENITA CAPSULAS BRASIL LG MORENITA BRASIL LG 10/5.2G 0.05KGM;11211208006;150;0;0;9;0;9999;12;6;0;0;;12;13/1/2023;44;XD;V;SI;731,61;0;9779
Cordoba;Disco;779 - Centro Distribución Córd;Comestible;Café y Maltas;'7790170903678;CAFE MORENITA CAPSULAS BRASIL LG MORENITA BRASIL LG 10/5.2G 0.05KGM;11211208006;800;0;0;24;0;9999;50;3;0;0;;12;  /  /    ;5;XD;V;SI;731,61;0;0
Cordoba;Disco;842 - Cruz del Eje.;Comestible;Café y Maltas;'7790170903678;CAFE MORENITA CAPSULAS BRASIL LG MORENITA BRASIL LG 10/5.2G 0.05KGM;11211208006;333;0;0;20;0;9999;12;6;0;0;;12;20/1/2023;37;XD;V;SI;731,61;0;9779
Cordoba;Disco;843 - Rio Ceballos.;Comestible;Café y Maltas;'7790170903678;CAFE MORENITA CAPSULAS BRASIL LG MORENITA BRASIL LG 10/5.2G 0.05KGM;11211208006;233;0;0;14;0;583;250;6;0,02;0;;12;6/2/2023;20;XD;V;SI;731,61;0;9779
Cordoba;Disco;954 - Alta Gracia II;Comestible;Café y Maltas;'7790170903678;CAFE MORENITA CAPSULAS BRASIL LG MORENITA BRASIL LG 10/5.2G 0.05KGM;11211208006;200;0;0;12;0;9999;12;6;0;0;;12;21/2/2023;5;XD;V;SI;731,61;0;9779
Cordoba;Vea;113 - Río Cuarto.;Comestible;Café y Maltas;'7790170903692;CAFE MORENITA CAPSULAS COLOMBIA LG MORENITA COLOMBIA LG 10/5.2G 0.05KGM;11211208007;83;0;0;10;12;9999;12;12;0;0;;12;25/2/2023;1;XD;V;SI;731,61;0;9779
Cordoba;Vea;114 - Juan B. Justo.;Comestible;Café y Maltas;'7790170903692;CAFE MORENITA CAPSULAS COLOMBIA LG MORENITA COLOMBIA LG 10/5.2G 0.05KGM;11211208007;140;0;0;14;0;9999;15;10;0;0;;12;7/2/2023;19;XD;V;SI;731,61;0;9779
Cordoba;Vea;195 - Vea 29 - M.T. de Alvear ;Comestible;Café y Maltas;'7790170903692;CAFE MORENITA CAPSULAS COLOMBIA LG MORENITA COLOMBIA LG 10/5.2G 0.05KGM;11211208007;70;0;0;7;12;9999;15;10;0;0;;12;8/2/2023;18;XD;V;SI;731,61;0;9779
Cordoba;Vea;232 - Villa María II.;Comestible;Café y Maltas;'7790170903692;CAFE MORENITA CAPSULAS COLOMBIA LG MORENITA COLOMBIA LG 10/5.2G 0.05KGM;11211208007;130;0;0;13;0;9999;15;10;0;0;;12;7/2/2023;19;XD;V;SI;731,61;0;9779
Cordoba;Disco;233 - Carlos Paz.;Comestible;Café y Maltas;'7790170903692;CAFE MORENITA CAPSULAS COLOMBIA LG MORENITA COLOMBIA LG 10/5.2G 0.05KGM;11211208007;240;0;0;12;0;108;45;5;0,11;0;;12;20/2/2023;2;XD;V;SI;731,61;0;9779
Cordoba;Disco;28 - Vélez Sarsfield.;Comestible;Café y Maltas;'7790170903692;CAFE MORENITA CAPSULAS COLOMBIA LG MORENITA COLOMBIA LG 10/5.2G 0.05KGM;11211208007;150;0;0;15;0;78;52;10;0,19;0;;12;15/2/2023;11;XD;V;SI;731,61;0;9779
Cordoba;Disco;29 - Cerro las Rosas.;Comestible;Café y Maltas;'7790170903692;CAFE MORENITA CAPSULAS COLOMBIA LG MORENITA COLOMBIA LG 10/5.2G 0.05KGM;11211208007;600;0;0;12;0;9999;12;2;0;0;;12;1/12/2022;52;XD;V;SI;731,61;0;9779
Cordoba;Disco;33 - Alta Córdoba.;Comestible;Café y Maltas;'7790170903692;CAFE MORENITA CAPSULAS COLOMBIA LG MORENITA COLOMBIA LG 10/5.2G 0.05KGM;11211208007;250;0;0;15;0;211;84;6;0,07;0;;12;16/2/2023;10;XD;V;SI;731,61;0;9779
Cordoba;Disco;435 - Los 33.;Comestible;Café y Maltas;'7790170903692;CAFE MORENITA CAPSULAS COLOMBIA LG MORENITA COLOMBIA LG 10/5.2G 0.05KGM;11211208007;0;0;0;0;0;0;27;4;0,14;0;;12;24/2/2023;0;XD;V;SI;731,61;0;9779
Cordoba;Disco;436 - Cerro II.;Comestible;Café y Maltas;'7790170903692;CAFE MORENITA CAPSULAS COLOMBIA LG MORENITA COLOMBIA LG 10/5.2G 0.05KGM;11211208007;180;0;0;18;0;50;28;10;0,36;0;;12;19/2/2023;7;XD;V;SI;731,61;0;9779
Cordoba;Vea;437 - Ruta 20.;Comestible;Café y Maltas;'7790170903692;CAFE MORENITA CAPSULAS COLOMBIA LG MORENITA COLOMBIA LG 10/5.2G 0.05KGM;11211208007;116;0;0;7;0;9999;12;6;0;0;;12;1/2/2023;25;XD;V;SI;731,61;0;9779
Cordoba;Disco;439 - Colón.;Comestible;Café y Maltas;'7790170903692;CAFE MORENITA CAPSULAS COLOMBIA LG MORENITA COLOMBIA LG 10/5.2G 0.05KGM;11211208007;0;33;0;2;12;6;20;6;0,29;0;;12;22/2/2023;4;XD;V;SI;731,61;0;9779
Cordoba;Disco;441 - Estrada.;Comestible;Café y Maltas;'7790170903692;CAFE MORENITA CAPSULAS COLOMBIA LG MORENITA COLOMBIA LG 10/5.2G 0.05KGM;11211208007;350;0;0;21;0;437;125;6;0,05;0;;12;21/2/2023;5;XD;V;SI;731,61;0;9779
Cordoba;Disco;444 - Vélez I.;Comestible;Café y Maltas;'7790170903692;CAFE MORENITA CAPSULAS COLOMBIA LG MORENITA COLOMBIA LG 10/5.2G 0.05KGM;11211208007;283;0;0;17;0;239;84;6;0,07;0;;12;16/2/2023;10;XD;V;SI;731,61;0;9779
Cordoba;Disco;448 - Carcano.;Comestible;Café y Maltas;'7790170903692;CAFE MORENITA CAPSULAS COLOMBIA LG MORENITA COLOMBIA LG 10/5.2G 0.05KGM;11211208007;466;0;0;14;0;126;27;3;0,11;0;;12;24/2/2023;2;XD;V;SI;731,61;0;9779
Cordoba;Disco;449 - Acceso.;Comestible;Café y Maltas;'7790170903692;CAFE MORENITA CAPSULAS COLOMBIA LG MORENITA COLOMBIA LG 10/5.2G 0.05KGM;11211208007;200;0;0;12;0;108;54;6;0,11;0;;12;25/1/2023;32;XD;V;SI;731,61;0;9779
Cordoba;Disco;450 - Cosquín.;Comestible;Café y Maltas;'7790170903692;CAFE MORENITA CAPSULAS COLOMBIA LG MORENITA COLOMBIA LG 10/5.2G 0.05KGM;11211208007;416;0;0;25;0;446;107;6;0,06;0;;12;31/1/2023;26;XD;V;SI;731,61;0;9779
Cordoba;Jumbo;451 - Nuevo Centro.;Comestible;Café y Maltas;'7790170903692;CAFE MORENITA CAPSULAS COLOMBIA LG MORENITA COLOMBIA LG 10/5.2G 0.05KGM;11211208007;70;0;0;7;0;9;13;10;0,76;687,61;;12;26/2/2023;0;XD;V;SI;731,61;0;9779
Cordoba;Disco;452 - La Falda.;Comestible;Café y Maltas;'7790170903692;CAFE MORENITA CAPSULAS COLOMBIA LG MORENITA COLOMBIA LG 10/5.2G 0.05KGM;11211208007;216;0;0;13;0;46;21;6;0,28;0;;12;16/2/2023;10;XD;V;SI;731,61;0;9779
Cordoba;Disco;456 - Jesús María.;Comestible;Café y Maltas;'7790170903692;CAFE MORENITA CAPSULAS COLOMBIA LG MORENITA COLOMBIA LG 10/5.2G 0.05KGM;11211208007;100;0;0;6;0;84;84;6;0,07;0;;12;19/2/2023;7;XD;V;SI;731,61;0;9779
Cordoba;Disco;460 - Ricchieri.;Comestible;Café y Maltas;'7790170903692;CAFE MORENITA CAPSULAS COLOMBIA LG MORENITA COLOMBIA LG 10/5.2G 0.05KGM;11211208007;480;0;0;24;0;83;17;5;0,29;0;;12;8/2/2023;18;XD;V;SI;731,61;0;9779
Cordoba;Vea;466 - Armada Argentina.;Comestible;Café y Maltas;'7790170903692;CAFE MORENITA CAPSULAS COLOMBIA LG MORENITA COLOMBIA LG 10/5.2G 0.05KGM;11211208007;260;0;0;13;0;9999;15;5;0;0;;12;25/1/2023;32;XD;V;SI;731,61;0;9779
Cordoba;Disco;468 - Recta Martinolli.;Comestible;Café y Maltas;'7790170903692;CAFE MORENITA CAPSULAS COLOMBIA LG MORENITA COLOMBIA LG 10/5.2G 0.05KGM;11211208007;260;0;0;26;0;541;208;10;0,05;0;;12;25/2/2023;1;XD;V;SI;731,61;0;9779
Cordoba;Vea;478 - Bellville.;Comestible;Café y Maltas;'7790170903692;CAFE MORENITA CAPSULAS COLOMBIA LG MORENITA COLOMBIA LG 10/5.2G 0.05KGM;11211208007;200;0;0;12;0;71;35;6;0,17;0;;12;22/2/2023;4;XD;V;SI;731,61;0;9779
Cordoba;Vea;479 - Rio Cuarto.;Comestible;Café y Maltas;'7790170903692;CAFE MORENITA CAPSULAS COLOMBIA LG MORENITA COLOMBIA LG 10/5.2G 0.05KGM;11211208007;933;0;0;28;0;9999;15;3;0;0;;12;25/2/2023;1;XD;V;SI;731,61;0;9779
Cordoba;Disco;583 - SM 583 - Villa Allende.;Comestible;Café y Maltas;'7790170903692;CAFE MORENITA CAPSULAS COLOMBIA LG MORENITA COLOMBIA LG 10/5.2G 0.05KGM;11211208007;120;0;0;12;0;71;59;10;0,17;1089,6;;12;26/2/2023;0;XD;V;SI;731,61;0;9779
Cordoba;Disco;60 - Córdoba Shopping.;Comestible;Café y Maltas;'7790170903692;CAFE MORENITA CAPSULAS COLOMBIA LG MORENITA COLOMBIA LG 10/5.2G 0.05KGM;11211208007;70;0;0;7;0;29;42;10;0,24;0;;12;9/2/2023;17;XD;V;SI;731,61;0;9779
Cordoba;Disco;709 - Recta Martinolli ll;Comestible;Café y Maltas;'7790170903692;CAFE MORENITA CAPSULAS COLOMBIA LG MORENITA COLOMBIA LG 10/5.2G 0.05KGM;11211208007;0;20;0;2;12;3;19;10;0,52;1089,6;;12;26/2/2023;0;XD;V;SI;731,61;0;9779
Cordoba;Disco;725 - Alta Gracia.;Comestible;Café y Maltas;'7790170903692;CAFE MORENITA CAPSULAS COLOMBIA LG MORENITA COLOMBIA LG 10/5.2G 0.05KGM;11211208007;250;0;0;15;0;9999;12;6;0;0;;12;5/2/2023;21;XD;V;SI;731,61;0;9779
Cordoba;Disco;779 - Centro Distribución Córd;Comestible;Café y Maltas;'7790170903692;CAFE MORENITA CAPSULAS COLOMBIA LG MORENITA COLOMBIA LG 10/5.2G 0.05KGM;11211208007;1200;0;0;36;0;9999;50;3;0;0;;12;  /  /    ;5;XD;V;SI;731,61;0;0
Cordoba;Disco;842 - Cruz del Eje.;Comestible;Café y Maltas;'7790170903692;CAFE MORENITA CAPSULAS COLOMBIA LG MORENITA COLOMBIA LG 10/5.2G 0.05KGM;11211208007;316;0;0;19;0;9999;12;6;0;0;;12;20/1/2023;37;XD;V;SI;731,61;0;9779
Cordoba;Disco;843 - Rio Ceballos.;Comestible;Café y Maltas;'7790170903692;CAFE MORENITA CAPSULAS COLOMBIA LG MORENITA COLOMBIA LG 10/5.2G 0.05KGM;11211208007;183;0;0;11;0;9999;12;6;0;0;;12;11/1/2023;46;XD;V;SI;731,61;0;9779
