Acido:; Incluye solo Stock;;;;;;;;;;;;;;;;;;;;;;;;;;
Fecha:; 26/2/2023;;;;;;;;;;;;;;;;;;;;;;;;;;
Region:; Buenos Aires;;;;;;;;;;;;;;;;;;;;;;;;;;
Region;Cadena;Local;Seccion;Familia;Item;Descripcion;Codigo Interno;% NS;% NS1;% NS2;Stock;Pend Entrega;Dias Stock;Dias Obj;Cob Obj Un;Vta Prom DiariaNeta;Pco Uni;Promo;UxB;Fecha Ult Vta;Dias Sin Vta con Stk;Forma Entrega;Vigencia;Rol Local;Costo;Carga Gondola;CD Abastece
Buenos Aires;Disco;42 - La Plata I.;Comestible;Especias y Condimentos;'7790150430392;BICARBONATO ALICANTE ST21 S50G 0.05KGM;11553123002;283;0;0;17;0;85;30;6;0,2;0;;25;25/2/2023;1;XD;V;SI;56,18;0;9217
Buenos Aires;Vea;430 - Funes;Comestible;Especias y Condimentos;'7790150430392;BICARBONATO ALICANTE ST21 S50G 0.05KGM;11553123002;333;0;0;20;0;9999;24;6;0;0;;25;15/1/2023;42;XD;V;SI;56,18;0;9217
Buenos Aires;Disco;45 - Gesell Boulevard.;Comestible;Especias y Condimentos;'7790150430392;BICARBONATO ALICANTE ST21 S50G 0.05KGM;11553123002;433;0;0;26;0;9999;24;6;0;0;;25;14/1/2023;43;XD;V;SI;56,18;0;9217
Buenos Aires;Disco;46 - Esmeralda.;Comestible;Especias y Condimentos;'7790150430392;BICARBONATO ALICANTE ST21 S50G 0.05KGM;11553123002;116;0;0;7;25;7;6;6;0,94;0;;25;25/2/2023;1;XD;V;SI;56,18;0;9217
Buenos Aires;Disco;48 - Gascón.;Comestible;Especias y Condimentos;'7790150430392;BICARBONATO ALICANTE ST21 S50G 0.05KGM;11553123002;400;0;0;24;0;52;13;6;0,46;96,74;;25;26/2/2023;0;XD;V;SI;56,18;0;9217
Buenos Aires;Disco;49 - Pinamar.;Comestible;Especias y Condimentos;'7790150430392;BICARBONATO ALICANTE ST21 S50G 0.05KGM;11553123002;3333;0;0;200;0;1000;30;6;0,2;0;;25;28/1/2023;29;XD;V;SI;56,18;0;9217
Buenos Aires;Disco;50 - Gesell Central.;Comestible;Especias y Condimentos;'7790150430392;BICARBONATO ALICANTE ST21 S50G 0.05KGM;11553123002;216;0;0;13;25;19;8;6;0,67;0;;25;25/2/2023;1;XD;V;SI;56,18;0;9217
Buenos Aires;Jumbo;5034 - Jumbo Quilmes II;Comestible;Especias y Condimentos;'7790150430392;BICARBONATO ALICANTE ST21 S50G 0.05KGM;11553123002;333;0;0;20;0;38;11;6;0,51;0;;25;23/2/2023;3;XD;V;SI;56,18;0;9217
Buenos Aires;Vea;51 - NECOCHEA;Comestible;Especias y Condimentos;'7790150430392;BICARBONATO ALICANTE ST21 S50G 0.05KGM;11553123002;133;0;0;8;25;5;4;6;1,46;0;;25;24/2/2023;2;XD;V;SI;56,18;0;9217
Buenos Aires;Vea;52 - SAN CLEMENTE;Comestible;Especias y Condimentos;'7790150430392;BICARBONATO ALICANTE ST21 S50G 0.05KGM;11553123002;0;0;0;0;25;0;24;6;0;0;;25;26/1/2023;0;XD;V;SI;56,18;0;9217
Buenos Aires;Jumbo;5201 - Jumbo Escalada;Comestible;Especias y Condimentos;'7790150430392;BICARBONATO ALICANTE ST21 S50G 0.05KGM;11553123002;0;0;0;0;125;0;34;72;2,14;96,74;;25;26/2/2023;0;XD;V;SI;56,18;30;9217
Buenos Aires;Jumbo;5202 - Jumbo Martínez;Comestible;Especias y Condimentos;'7790150430392;BICARBONATO ALICANTE ST21 S50G 0.05KGM;11553123002;450;0;0;27;50;9;2;6;2,77;0;;25;22/2/2023;4;XD;V;SI;56,18;0;9217
Buenos Aires;Jumbo;5204 - Jumbo Lomas;Comestible;Especias y Condimentos;'7790150430392;BICARBONATO ALICANTE ST21 S50G 0.05KGM;11553123002;333;0;0;20;0;9999;34;6;0;0;;25;15/11/2022;103;XD;V;SI;56,18;0;9217
Buenos Aires;Jumbo;5205 - Jumbo San Martín;Comestible;Especias y Condimentos;'7790150430392;BICARBONATO ALICANTE ST21 S50G 0.05KGM;11553123002;433;0;0;26;0;9999;34;6;0;0;;25;10/11/2022;108;XD;V;SI;56,18;0;9217
Buenos Aires;Jumbo;5206 - Jumbo Palermo;Comestible;Especias y Condimentos;'7790150430392;BICARBONATO ALICANTE ST21 S50G 0.05KGM;11553123002;56;0;0;149;250;16;30;265;8,86;97,69;;25;26/2/2023;0;XD;V;SI;56,18;33;9217
Buenos Aires;Jumbo;5207 - Jumbo Quilmes;Comestible;Especias y Condimentos;'7790150430392;BICARBONATO ALICANTE ST21 S50G 0.05KGM;11553123002;0;0;16;1;75;0;2;6;2,2;96,74;;25;26/2/2023;0;XD;V;SI;56,18;0;9217
Buenos Aires;Jumbo;5208 - Jumbo Morón;Comestible;Especias y Condimentos;'7790150430392;BICARBONATO ALICANTE ST21 S50G 0.05KGM;11553123002;100;0;0;71;50;33;34;71;2,11;96,74;;25;26/2/2023;0;XD;V;SI;56,18;30;9217
Buenos Aires;Jumbo;5211 - Jumbo Pilar;Comestible;Especias y Condimentos;'7790150430392;BICARBONATO ALICANTE ST21 S50G 0.05KGM;11553123002;1266;0;0;76;75;78;6;6;0,97;0;;25;17/2/2023;9;XD;V;SI;56,18;0;9217
Buenos Aires;Jumbo;5213 - Jumbo Madero Harbour;Comestible;Especias y Condimentos;'7790150430392;BICARBONATO ALICANTE ST21 S50G 0.05KGM;11553123002;366;0;0;22;0;44;12;6;0,5;0;;25;11/2/2023;15;XD;V;SI;56,18;0;9217
Buenos Aires;Jumbo;5214 - Jumbo Escobar;Comestible;Especias y Condimentos;'7790150430392;BICARBONATO ALICANTE ST21 S50G 0.05KGM;11553123002;0;0;16;1;50;0;3;6;1,91;0;;25;21/2/2023;5;XD;V;SI;56,18;0;9217
Buenos Aires;Jumbo;5218 - Jumbo Rosario;Comestible;Especias y Condimentos;'7790150430392;BICARBONATO ALICANTE ST21 S50G 0.05KGM;11553123002;148;0;0;58;75;38;26;39;1,51;96,75;;25;26/2/2023;0;XD;V;SI;56,18;20;9217
Buenos Aires;Jumbo;5231 - Jumbo Almagro;Comestible;Especias y Condimentos;'7790150430392;BICARBONATO ALICANTE ST21 S50G 0.05KGM;11553123002;90;0;0;75;50;37;41;83;2;96,74;;25;26/2/2023;0;XD;V;SI;56,18;84;9217
Buenos Aires;Jumbo;5259 - Jumbo Tronador;Comestible;Especias y Condimentos;'7790150430392;BICARBONATO ALICANTE ST21 S50G 0.05KGM;11553123002;0;0;6;8;200;1;26;126;4,86;96,74;;25;26/2/2023;0;XD;V;SI;56,18;43;9217
Buenos Aires;Jumbo;5260 - Jumbo Acoyte;Comestible;Especias y Condimentos;'7790150430392;BICARBONATO ALICANTE ST21 S50G 0.05KGM;11553123002;0;33;0;2;25;1;3;6;1,94;0;;25;21/2/2023;5;XD;V;SI;56,18;0;9217
Buenos Aires;Jumbo;5263 - Jumbo Juan B. Justo;Comestible;Especias y Condimentos;'7790150430392;BICARBONATO ALICANTE ST21 S50G 0.05KGM;11553123002;566;0;0;34;0;148;26;6;0,23;0;;25;18/2/2023;8;XD;V;SI;56,18;0;9217
Buenos Aires;Jumbo;5275 - Jumbo La Palmera;Comestible;Especias y Condimentos;'7790150430392;BICARBONATO ALICANTE ST21 S50G 0.05KGM;11553123002;1500;0;0;45;0;9999;16;3;0;0;;25;25/1/2023;32;XD;V;SI;56,18;0;9217
Buenos Aires;Jumbo;5277 - Jumbo-Comodoro;Comestible;Especias y Condimentos;'7790150430392;BICARBONATO ALICANTE ST21 S50G 0.05KGM;11553123002;566;0;0;34;0;9999;26;6;0;0;;25;13/1/2023;44;XD;V;SI;56,18;0;9217
Buenos Aires;Disco;54 - Elcano.;Comestible;Especias y Condimentos;'7790150430392;BICARBONATO ALICANTE ST21 S50G 0.05KGM;11553123002;416;0;0;25;0;9999;24;6;0;0;;25;17/1/2023;40;XD;V;SI;56,18;0;9217
Buenos Aires;Disco;55 - J. B. Justo..;Comestible;Especias y Condimentos;'7790150430392;BICARBONATO ALICANTE ST21 S50G 0.05KGM;11553123002;0;0;0;0;50;0;4;6;1,4;0;;25;24/2/2023;0;XD;V;SI;56,18;0;9217
Buenos Aires;Vea;56 - Luro y Guido;Comestible;Especias y Condimentos;'7790150430392;BICARBONATO ALICANTE ST21 S50G 0.05KGM;11553123002;333;0;0;20;0;53;16;6;0,37;0;;25;25/2/2023;1;XD;V;SI;56,18;0;9217
Buenos Aires;Jumbo;5626 - Jumbo Pacheco Novo;Comestible;Especias y Condimentos;'7790150430392;BICARBONATO ALICANTE ST21 S50G 0.05KGM;11553123002;333;0;0;10;0;50;15;3;0,2;97,69;;25;26/2/2023;0;XD;V;SI;56,18;0;9217
Buenos Aires;Disco;57 - San Luis.;Comestible;Especias y Condimentos;'7790150430392;BICARBONATO ALICANTE ST21 S50G 0.05KGM;11553123002;0;0;16;1;25;2;13;6;0,43;0;;25;19/2/2023;7;XD;V;SI;56,18;0;9217
Buenos Aires;Disco;58 - Constitución.;Comestible;Especias y Condimentos;'7790150430392;BICARBONATO ALICANTE ST21 S50G 0.05KGM;11553123002;233;0;0;14;25;13;5;6;1,06;96,74;;25;26/2/2023;0;XD;V;SI;56,18;0;9217
Buenos Aires;Disco;59 - Alberti.;Comestible;Especias y Condimentos;'7790150430392;BICARBONATO ALICANTE ST21 S50G 0.05KGM;11553123002;516;0;0;31;0;77;15;6;0,4;0;;25;23/2/2023;3;XD;V;SI;56,18;0;9217
Buenos Aires;Jumbo;5961 - Jumbo Av. Santa Fé;Comestible;Especias y Condimentos;'7790150430392;BICARBONATO ALICANTE ST21 S50G 0.05KGM;11553123002;466;0;0;28;0;54;11;6;0,51;0;;25;11/2/2023;15;XD;V;SI;56,18;0;9217
Buenos Aires;Disco;61 - Tortuguitas;Comestible;Especias y Condimentos;'7790150430392;BICARBONATO ALICANTE ST21 S50G 0.05KGM;11553123002;416;0;0;25;25;15;3;6;1,63;0;;25;20/2/2023;6;XD;V;SI;56,18;0;9217
Buenos Aires;Disco;62 - La Plata III.;Comestible;Especias y Condimentos;'7790150430392;BICARBONATO ALICANTE ST21 S50G 0.05KGM;11553123002;733;0;0;44;0;73;10;6;0,6;96,74;;25;26/2/2023;0;XD;V;SI;56,18;0;9217
Buenos Aires;Jumbo;628 - Jumbo San Fernando;Comestible;Especias y Condimentos;'7790150430392;BICARBONATO ALICANTE ST21 S50G 0.05KGM;11553123002;633;0;0;38;0;165;26;6;0,23;97,69;;25;26/2/2023;0;XD;V;SI;56,18;0;9217
Buenos Aires;Vea;631 - SAN PEDRO;Comestible;Especias y Condimentos;'7790150430392;BICARBONATO ALICANTE ST21 S50G 0.05KGM;11553123002;0;0;16;1;25;1;11;6;0,54;93,93;;25;26/2/2023;0;XD;V;SI;56,18;0;9217
Buenos Aires;Vea;633 - Pinocho I.;Comestible;Especias y Condimentos;'7790150430392;BICARBONATO ALICANTE ST21 S50G 0.05KGM;11553123002;300;0;0;18;0;50;16;6;0,36;93,93;;25;26/2/2023;0;XD;V;SI;56,18;0;9217
Buenos Aires;Vea;636 - Pinocho IV.;Comestible;Especias y Condimentos;'7790150430392;BICARBONATO ALICANTE ST21 S50G 0.05KGM;11553123002;533;0;0;32;0;35;6;6;0,91;0;;25;25/2/2023;1;XD;V;SI;56,18;0;9217
Buenos Aires;Jumbo;662 - Jumbo Paseo del Pilar;Comestible;Especias y Condimentos;'7790150430392;BICARBONATO ALICANTE ST21 S50G 0.05KGM;11553123002;0;0;0;0;25;0;10;6;0,58;0;;25;22/2/2023;0;XD;V;SI;56,18;0;9217
Buenos Aires;Vea;665 - SM Manzanares.;Comestible;Especias y Condimentos;'7790150430392;BICARBONATO ALICANTE ST21 S50G 0.05KGM;11553123002;166;0;0;10;25;11;6;6;0,89;0;;25;18/2/2023;8;XD;V;SI;56,18;0;9217
Buenos Aires;Vea;668 - Rojas;Comestible;Especias y Condimentos;'7790150430392;BICARBONATO ALICANTE ST21 S50G 0.05KGM;11553123002;416;0;0;25;0;9999;24;6;0;0;;25;9/1/2023;48;XD;V;SI;56,18;0;9217
Buenos Aires;Vea;669 - Pergamino;Comestible;Especias y Condimentos;'7790150430392;BICARBONATO ALICANTE ST21 S50G 0.05KGM;11553123002;0;0;-16;-1;25;0;7;6;0,83;0;;25;23/2/2023;0;XD;V;SI;56,18;0;9217
Buenos Aires;Vea;674 - Resistencia;Comestible;Especias y Condimentos;'7790150430392;BICARBONATO ALICANTE ST21 S50G 0.05KGM;11553123002;85;0;0;85;0;9999;26;100;0;96,74;;25;26/2/2023;0;XD;V;SI;56,18;0;9217
Buenos Aires;Vea;677 - Saladillo;Comestible;Especias y Condimentos;'7790150430392;BICARBONATO ALICANTE ST21 S50G 0.05KGM;11553123002;0;33;0;2;50;2;6;6;1;93,93;;25;26/2/2023;0;XD;V;SI;56,18;0;9217
Buenos Aires;Vea;685 - Chajari;Comestible;Especias y Condimentos;'7790150430392;BICARBONATO ALICANTE ST21 S50G 0.05KGM;11553123002;833;0;0;50;0;159;19;6;0,31;0;;25;21/2/2023;5;XD;V;SI;56,18;0;9217
Buenos Aires;Vea;686 - Gualeguaychú;Comestible;Especias y Condimentos;'7790150430392;BICARBONATO ALICANTE ST21 S50G 0.05KGM;11553123002;350;0;0;21;0;14;4;6;1,49;93,93;;25;26/2/2023;0;XD;V;SI;56,18;0;9217
Buenos Aires;Vea;688 - Goya II;Comestible;Especias y Condimentos;'7790150430392;BICARBONATO ALICANTE ST21 S50G 0.05KGM;11553123002;166;0;0;10;0;7;4;6;1,29;0;;25;25/2/2023;1;XD;V;SI;56,18;0;9217
Buenos Aires;Vea;691 - Paso de los Libres;Comestible;Especias y Condimentos;'7790150430392;BICARBONATO ALICANTE ST21 S50G 0.05KGM;11553123002;416;0;0;25;25;15;3;6;1,65;0;;25;15/2/2023;2;XD;V;SI;56,18;0;9217
Buenos Aires;Vea;692 - Lanus;Comestible;Especias y Condimentos;'7790150430392;BICARBONATO ALICANTE ST21 S50G 0.05KGM;11553123002;0;0;0;0;25;0;26;6;0;0;;25;21/1/2023;0;XD;V;SI;56,18;0;9217
Buenos Aires;Vea;696 - San Juan.;Comestible;Especias y Condimentos;'7790150430392;BICARBONATO ALICANTE ST21 S50G 0.05KGM;11553123002;0;50;0;3;50;3;6;6;0,91;0;;25;18/2/2023;8;XD;V;SI;56,18;0;9217
Buenos Aires;Vea;697 - Pacheco;Comestible;Especias y Condimentos;'7790150430392;BICARBONATO ALICANTE ST21 S50G 0.05KGM;11553123002;416;0;0;25;0;9999;26;6;0;0;;25;1/11/2022;111;XD;V;SI;56,18;0;9217
Buenos Aires;Vea;698 - Monte Grande;Comestible;Especias y Condimentos;'7790150430392;BICARBONATO ALICANTE ST21 S50G 0.05KGM;11553123002;366;0;0;22;0;96;26;6;0,23;0;;25;25/2/2023;1;XD;V;SI;56,18;0;9217
Buenos Aires;Vea;700 - Córdoba;Comestible;Especias y Condimentos;'7790150430392;BICARBONATO ALICANTE ST21 S50G 0.05KGM;11553123002;0;0;16;1;50;0;3;6;1,86;0;;25;23/2/2023;3;XD;V;SI;56,18;0;9217
Buenos Aires;Disco;701 - Directorio.;Comestible;Especias y Condimentos;'7790150430392;BICARBONATO ALICANTE ST21 S50G 0.05KGM;11553123002;483;0;0;29;0;53;11;6;0,54;97,69;;25;26/2/2023;0;XD;V;SI;56,18;0;9217
Buenos Aires;Vea;702 - Lobos.;Comestible;Especias y Condimentos;'7790150430392;BICARBONATO ALICANTE ST21 S50G 0.05KGM;11553123002;450;0;0;27;0;236;52;6;0,11;0;;25;13/2/2023;13;XD;V;SI;56,18;0;9217
Buenos Aires;Vea;703 - Cañuelas.;Comestible;Especias y Condimentos;'7790150430392;BICARBONATO ALICANTE ST21 S50G 0.05KGM;11553123002;200;0;0;12;25;20;10;6;0,59;0;;25;25/2/2023;1;XD;V;SI;56,18;0;9217
Buenos Aires;Vea;704 - SM 704 Tres Arroyos.;Comestible;Especias y Condimentos;'7790150430392;BICARBONATO ALICANTE ST21 S50G 0.05KGM;11553123002;0;50;0;3;25;5;11;6;0,54;0;;25;15/2/2023;11;XD;V;SI;56,18;0;9217
Buenos Aires;Vea;706 - Puerto Madryn..;Comestible;Especias y Condimentos;'7790150430392;BICARBONATO ALICANTE ST21 S50G 0.05KGM;11553123002;166;0;0;10;25;31;19;6;0,31;0;;25;18/2/2023;8;XD;V;SI;56,18;0;9217
Buenos Aires;Vea;711 - Tandil;Comestible;Especias y Condimentos;'7790150430392;BICARBONATO ALICANTE ST21 S50G 0.05KGM;11553123002;483;0;0;29;0;101;20;6;0,29;93,93;;25;26/2/2023;0;XD;V;SI;56,18;0;9217
Buenos Aires;Disco;740 - Canning;Comestible;Especias y Condimentos;'7790150430392;BICARBONATO ALICANTE ST21 S50G 0.05KGM;11553123002;0;33;0;2;25;2;6;6;0,91;97,69;;25;26/2/2023;0;XD;V;SI;56,18;0;9217
Buenos Aires;Vea;741 - Barracas;Comestible;Especias y Condimentos;'7790150430392;BICARBONATO ALICANTE ST21 S50G 0.05KGM;11553123002;250;0;0;15;0;25;10;6;0,6;93,93;;25;26/2/2023;0;XD;V;SI;56,18;0;9217
Buenos Aires;Vea;752 - Trelew;Comestible;Especias y Condimentos;'7790150430392;BICARBONATO ALICANTE ST21 S50G 0.05KGM;11553123002;433;0;0;26;0;9999;26;6;0;0;;25;7/11/2022;111;XD;V;SI;56,18;0;9217
Buenos Aires;Vea;767 - Junin;Comestible;Especias y Condimentos;'7790150430392;BICARBONATO ALICANTE ST21 S50G 0.05KGM;11553123002;833;0;0;50;0;9999;26;6;0;0;;25;15/1/2023;41;XD;V;SI;56,18;0;9217
Buenos Aires;Vea;8 - Chivilcoy;Comestible;Especias y Condimentos;'7790150430392;BICARBONATO ALICANTE ST21 S50G 0.05KGM;11553123002;150;0;0;9;0;26;17;6;0,34;93,93;;25;26/2/2023;0;XD;V;SI;56,18;0;9217
Buenos Aires;Vea;854 - Concordia;Comestible;Especias y Condimentos;'7790150430392;BICARBONATO ALICANTE ST21 S50G 0.05KGM;11553123002;483;0;0;29;0;9999;26;6;0;0;;25;13/10/2022;136;XD;V;SI;56,18;0;9217
Buenos Aires;Disco;9 - Lomas de Zamora.;Comestible;Especias y Condimentos;'7790150430392;BICARBONATO ALICANTE ST21 S50G 0.05KGM;11553123002;750;0;0;45;0;789;105;6;0,06;0;;25;4/2/2023;22;XD;V;SI;56,18;0;9217
Buenos Aires;Vea;912 - Junin II;Comestible;Especias y Condimentos;'7790150430392;BICARBONATO ALICANTE ST21 S50G 0.05KGM;11553123002;266;0;0;16;25;23;8;6;0,69;0;;25;23/2/2023;3;XD;V;SI;56,18;0;9217
Buenos Aires;Disco;916 - SM 916 Gorostiaga;Comestible;Especias y Condimentos;'7790150430392;BICARBONATO ALICANTE ST21 S50G 0.05KGM;11553123002;416;0;0;25;0;47;11;6;0,52;0;;25;6/2/2023;13;XD;V;SI;56,18;0;9217
Buenos Aires;Vea;942 - PV Independencia.;Comestible;Especias y Condimentos;'7790150430392;BICARBONATO ALICANTE ST21 S50G 0.05KGM;11553123002;250;0;0;15;25;13;5;6;1,09;0;;25;25/2/2023;1;XD;V;SI;56,18;0;9217
Buenos Aires;Vea;943 - Paraná;Comestible;Especias y Condimentos;'7790150430392;BICARBONATO ALICANTE ST21 S50G 0.05KGM;11553123002;400;0;0;24;0;9999;26;6;0;0;;25;2/12/2022;86;XD;V;SI;56,18;0;9217
Buenos Aires;Vea;944 - Tapiales;Comestible;Especias y Condimentos;'7790150430392;BICARBONATO ALICANTE ST21 S50G 0.05KGM;11553123002;166;0;0;10;0;16;10;6;0,6;0;;25;25/2/2023;1;XD;V;SI;56,18;0;9217
Buenos Aires;Disco;953 - Venado Tuerto;Comestible;Especias y Condimentos;'7790150430392;BICARBONATO ALICANTE ST21 S50G 0.05KGM;11553123002;600;0;0;36;0;104;17;6;0,34;99,56;;25;26/2/2023;0;XD;V;SI;56,18;0;9217
Buenos Aires;Disco;977 - SM 977 Cuba.;Comestible;Especias y Condimentos;'7790150430392;BICARBONATO ALICANTE ST21 S50G 0.05KGM;11553123002;0;0;0;0;25;0;9;6;0,62;0;;25;20/2/2023;0;XD;V;SI;56,18;0;9217
Buenos Aires;Vea;983 - Miramar;Comestible;Especias y Condimentos;'7790150430392;BICARBONATO ALICANTE ST21 S50G 0.05KGM;11553123002;0;0;0;0;25;0;11;6;0,52;0;;25;22/2/2023;0;XD;V;SI;56,18;0;9217
Buenos Aires;Disco;217 - Centro Distribución Ezei;Comestible;Café y Maltas;'7790170904637;CAFE INST LA MORENITA LA MORENITA TORRADO INTENSO 0.17KGM;11210517012;0;0;0;59;0;0;30;6631,5;221,05;0;;12;1/9/2021;543;  ;I;SI;194,66;0;0
Buenos Aires;Disco;1 - San Isidro.;Comestible;Café y Maltas;'7790150100677;CAFE INSTANTANEO LA VIRGINIA CLA ESP INST 21 0.05KGM;11210516022;0;0;0;0;12;0;8;4;0,5;0;;6;21/1/2023;0;XD;V;SI;248,43;0;9217
Buenos Aires;Vea;10 - Larrea.;Comestible;Café y Maltas;'7790150100677;CAFE INSTANTANEO LA VIRGINIA CLA ESP INST 21 0.05KGM;11210516022;0;0;0;0;6;0;48;4;0,08;0;;6;7/2/2023;0;XD;V;SI;248,43;0;9217
Buenos Aires;Disco;111 - City Bell.;Comestible;Café y Maltas;'7790150100677;CAFE INSTANTANEO LA VIRGINIA CLA ESP INST 21 0.05KGM;11210516022;75;0;0;3;6;13;17;4;0,23;0;;6;19/2/2023;7;XD;V;SI;248,43;0;9217
Buenos Aires;Vea;119 - Aráoz.;Comestible;Café y Maltas;'7790150100677;CAFE INSTANTANEO LA VIRGINIA CLA ESP INST 21 0.05KGM;11210516022;0;0;-25;-1;6;0;17;4;0,23;0;;6;25/2/2023;0;XD;V;SI;248,43;0;9217
Buenos Aires;Vea;127 - Bahía Blanca. II.;Comestible;Café y Maltas;'7790150100677;CAFE INSTANTANEO LA VIRGINIA CLA ESP INST 21 0.05KGM;11210516022;0;0;0;0;18;0;13;4;0,29;0;;6;26/1/2023;0;XD;V;SI;248,43;0;9217
Buenos Aires;Jumbo;138 - Jumbo Nordelta;Comestible;Café y Maltas;'7790150100677;CAFE INSTANTANEO LA VIRGINIA CLA ESP INST 21 0.05KGM;11210516022;0;0;0;0;12;0;13;4;0,29;0;;6;16/2/2023;0;XD;V;SI;248,43;0;9217
Buenos Aires;Vea;150 - Padua;Comestible;Café y Maltas;'7790150100677;CAFE INSTANTANEO LA VIRGINIA CLA ESP INST 21 0.05KGM;11210516022;0;0;0;0;6;0;35;4;0,11;0;;6;24/2/2023;0;XD;V;SI;248,43;0;9217
Buenos Aires;Vea;153 - Morón I.;Comestible;Café y Maltas;'7790150100677;CAFE INSTANTANEO LA VIRGINIA CLA ESP INST 21 0.05KGM;11210516022;0;25;0;1;12;4;17;4;0,23;0;;6;17/2/2023;9;XD;V;SI;248,43;0;9217
Buenos Aires;Disco;154 - Morón II.;Comestible;Café y Maltas;'7790150100677;CAFE INSTANTANEO LA VIRGINIA CLA ESP INST 21 0.05KGM;11210516022;0;25;0;1;12;3;12;4;0,31;0;;6;23/2/2023;3;XD;V;SI;248,43;0;9217
Buenos Aires;Vea;155 - Castelar Sur.;Comestible;Café y Maltas;'7790150100677;CAFE INSTANTANEO LA VIRGINIA CLA ESP INST 21 0.05KGM;11210516022;0;50;0;2;6;10;20;4;0,2;0;;6;18/2/2023;8;XD;V;SI;248,43;0;9217
Buenos Aires;Vea;159 - Merlo II.;Comestible;Café y Maltas;'7790150100677;CAFE INSTANTANEO LA VIRGINIA CLA ESP INST 21 0.05KGM;11210516022;0;0;0;0;12;0;7;4;0,54;0;;6;10/2/2023;0;XD;V;SI;248,43;0;9217
Buenos Aires;Vea;162 - Luján.;Comestible;Café y Maltas;'7790150100677;CAFE INSTANTANEO LA VIRGINIA CLA ESP INST 21 0.05KGM;11210516022;100;0;0;4;6;20;20;4;0,2;0;;6;25/2/2023;1;XD;V;SI;248,43;0;9217
Buenos Aires;Vea;164 - Hurlingham.;Comestible;Café y Maltas;'7790150100677;CAFE INSTANTANEO LA VIRGINIA CLA ESP INST 21 0.05KGM;11210516022;75;0;0;3;6;20;27;4;0,14;0;;6;22/2/2023;4;XD;V;SI;248,43;0;9217
Buenos Aires;Vea;165 - Mercedes.;Comestible;Café y Maltas;'7790150100677;CAFE INSTANTANEO LA VIRGINIA CLA ESP INST 21 0.05KGM;11210516022;0;0;0;0;6;0;40;4;0,1;0;;6;29/1/2023;0;XD;V;SI;248,43;0;9217
Buenos Aires;Disco;18 - Quintana.;Comestible;Café y Maltas;'7790150100677;CAFE INSTANTANEO LA VIRGINIA CLA ESP INST 21 0.05KGM;11210516022;0;0;15;2;18;5;37;13;0,34;380,17;;6;26/2/2023;0;XD;V;SI;248,43;16;9217
Buenos Aires;Vea;19 - Bulnes.;Comestible;Café y Maltas;'7790150100677;CAFE INSTANTANEO LA VIRGINIA CLA ESP INST 21 0.05KGM;11210516022;150;0;0;6;0;10;7;4;0,57;0;;6;30/6/2022;54;XD;V;SI;248,43;0;9217
Buenos Aires;Disco;2 - Talcahuano...;Comestible;Café y Maltas;'7790150100677;CAFE INSTANTANEO LA VIRGINIA CLA ESP INST 21 0.05KGM;11210516022;0;0;0;0;6;0;5;4;0,67;0;;6;15/1/2023;0;XD;V;SI;248,43;0;9217
Buenos Aires;Vea;20 - Lanús.;Comestible;Café y Maltas;'7790150100677;CAFE INSTANTANEO LA VIRGINIA CLA ESP INST 21 0.05KGM;11210516022;0;0;0;0;12;0;12;4;0,33;279,54;;6;26/2/2023;0;XD;V;SI;248,43;0;9217
Buenos Aires;Disco;217 - Centro Distribución Ezei;Comestible;Café y Maltas;'7790150100677;CAFE INSTANTANEO LA VIRGINIA CLA ESP INST 21 0.05KGM;11210516022;0;0;0;0;0;0;30;3;0;0;;6;  /  /    ;0;XD;V;SI;248,43;0;0
Buenos Aires;Vea;234 - Caseros.;Comestible;Café y Maltas;'7790150100677;CAFE INSTANTANEO LA VIRGINIA CLA ESP INST 21 0.05KGM;11210516022;2200;0;0;88;0;307;13;4;0,29;279,54;;6;26/2/2023;0;XD;V;SI;248,43;0;9217
Buenos Aires;Disco;235 - La Horqueta.;Comestible;Café y Maltas;'7790150100677;CAFE INSTANTANEO LA VIRGINIA CLA ESP INST 21 0.05KGM;11210516022;0;0;0;0;6;0;38;4;0,1;0;;6;20/2/2023;0;XD;V;SI;248,43;0;9217
Buenos Aires;Vea;240 - Boedo.;Comestible;Café y Maltas;'7790150100677;CAFE INSTANTANEO LA VIRGINIA CLA ESP INST 21 0.05KGM;11210516022;0;0;0;0;6;0;27;4;0,14;279,54;;6;26/2/2023;0;XD;V;SI;248,43;0;9217
Buenos Aires;Vea;241 - Edison.;Comestible;Café y Maltas;'7790150100677;CAFE INSTANTANEO LA VIRGINIA CLA ESP INST 21 0.05KGM;11210516022;0;0;0;0;30;0;7;4;0,57;0;;6;19/1/2023;0;XD;V;SI;248,43;0;9217
Buenos Aires;Disco;35 - Uriburu.;Comestible;Café y Maltas;'7790150100677;CAFE INSTANTANEO LA VIRGINIA CLA ESP INST 21 0.05KGM;11210516022;100;0;0;4;6;23;23;4;0,17;0;;6;25/2/2023;1;XD;V;SI;248,43;0;9217
Buenos Aires;Vea;36 - La Plata II.;Comestible;Café y Maltas;'7790150100677;CAFE INSTANTANEO LA VIRGINIA CLA ESP INST 21 0.05KGM;11210516022;0;25;0;1;12;2;10;4;0,4;0;;6;24/2/2023;2;XD;V;SI;248,43;0;9217
